"","MA.id","CDSR.id","est","se","low","up","width","tau","elpd_waic","p_waic","waic","se_elpd_waic","se_p_waic","se_waic","modelname","col.group","outcome","num_studies"
"439",439,"CD003316",37.8542091406279,10.0255573454656,15.9805828126772,56.0770095556378,40.0964267429606,30.1141064112375,413.629799337132,0.358023557330852,-827.259598674265,85.6964535301641,0.0716174545897803,171.392907060328,"htebayesian.tau100","bayesian","MD",10
"440",440,"CD003316",3.35865150779978,1.94009940758274,-0.522982203878964,7.02559445063746,7.54857665451642,2.97898995436406,15.063978181615,3.03461503639016,-30.12795636323,5.29174453323982,1.16493709269516,10.5834890664796,"htebayesian.tau100","bayesian","MD",5
"441",441,"CD000361",-1.41607383085022,3.09240256059383,-7.55705268938643,4.79205783515124,12.3491105245377,7.57323568952093,-12.4171811122522,1.89153807291169,24.8343622245045,18.7382657000644,0.473926164133646,37.4765314001289,"htebayesian.tau100","bayesian","MD",8
"442",442,"CD003316",1.58172239841176,2.25449920154026,-2.77930503844823,5.93895849022819,8.71826352867643,4.14512114613405,8.51389200999637,1.98139413790958,-17.0277840199927,8.16783217051792,0.42223402038651,16.3356643410358,"htebayesian.tau100","bayesian","MD",6
"443",443,"CD008274",-3.65508851963541,1.53987701004229,-6.66863873030419,-0.554385386374206,6.11425334392999,2.87786399968276,-23.6280213616077,3.41163412680334,47.2560427232154,5.39560131530266,0.487919845787432,10.7912026306053,"htebayesian.tau100","bayesian","MD",6
"444",444,"CD003316",16.0055902588706,9.46277096576048,-4.93129852523898,33.3912194294607,38.3225179546997,17.6467620597161,85.0012663689665,0.27789286543181,-170.002532737933,30.6365653425932,0.0978455751645625,61.2731306851865,"htebayesian.tau100","bayesian","MD",5
"445",445,"CD008274",-4.15136075387296,0.75800502469953,-5.60562795769546,-2.57425186786734,3.03137608982811,1.36288181237313,-31.6080146842032,5.41002365220909,63.2160293684063,2.34573094371984,0.599269072835775,4.69146188743969,"htebayesian.tau100","bayesian","MD",7
"446",446,"CD000371",0.138920680031258,1.24049191599153,-2.20615638612976,2.4825758558438,4.68873224197356,0.881587475439755,-2.94459889382024,11.5494065912868,5.88919778764048,0.34278493968293,1.06135004455623,0.685569879365859,"htebayesian.tau100","bayesian","MD",6
"447",447,"CD000371",0.0109298481672259,1.56044340665035,-2.84250936332505,3.05669512682595,5.89920449015101,1.17995796995523,-0.905263564737313,13.396783004283,1.81052712947463,1.54402383400305,2.80897586032402,3.0880476680061,"htebayesian.tau100","bayesian","MD",5
"448",448,"CD003316",0.0386003923487973,0.978828800196977,-1.86505848479697,1.96890138424528,3.83395986904225,0.73989630374369,-2.99233991050679,7.9360663835459,5.98467982101359,0.251443517804808,0.501110503752828,0.502887035609616,"htebayesian.tau100","bayesian","MD",6
"449",449,"CD003316",6.7176176312381,3.0498563338658,0.579281934514926,12.7227976858925,12.1435157513776,6.76330910917435,45.8104550191002,3.43796912610142,-91.6209100382005,15.6311381146764,0.987578541191667,31.2622762293529,"htebayesian.tau100","bayesian","MD",7
"450",450,"CD003316",30.7918289080373,12.5801605110126,2.59608594699698,53.2163410172704,50.6202550702734,34.3657148131639,282.996203992358,0.318661462049031,-565.992407984716,85.4148886124041,0.0616583659771532,170.829777224808,"htebayesian.tau100","bayesian","MD",8
"451",451,"CD003316",2.43638162466059,3.72689755044662,-5.04615275073294,9.80672853383248,14.8528812845654,6.2556496872139,11.5562867345083,1.40630811568298,-23.1125734690166,10.9285470931163,0.343437246665611,21.8570941862326,"htebayesian.tau100","bayesian","MD",5
"452",452,"CD000371",0.105928646593468,1.0761712853582,-1.95767606003751,2.1945960795608,4.15227213959831,0.829107356395633,-3.228810664403,9.55970407985539,6.457621328806,0.22182512047438,0.575178859757585,0.44365024094876,"htebayesian.tau100","bayesian","MD",6
"453",453,"CD003316",0.0917056164405183,1.05339273050004,-1.78387290176246,2.00773205113594,3.79160495289839,0.713674128580499,-1.85282262304947,5.23304925085922,3.70564524609893,0.283163176772301,0.289532719742,0.566326353544602,"htebayesian.tau100","bayesian","MD",5
"454",454,"CD003316",0.2327868332365,0.839864240993247,-1.43207376333161,1.87929076880536,3.31136453213697,0.639115865871279,-1.57565802683759,7.58180787799849,3.15131605367519,0.251771974994582,0.377174116018409,0.503543949989165,"htebayesian.tau100","bayesian","MD",7
"455",455,"CD003316",-0.717263619229172,2.72378885795179,-6.01826930951102,4.52845165499575,10.5467209645068,4.05267420827443,-5.36748595548215,3.43469719570199,10.7349719109643,6.97685703747546,1.49237610524619,13.9537140749509,"htebayesian.tau100","bayesian","MD",5
"456",456,"CD008684",0.754991318927133,2.50286790339399,-4.24502139281814,5.69878347871025,9.94380487152839,5.48944007180594,3.19939523408782,3.9270440314414,-6.39879046817564,12.0270732681992,1.0075506667659,24.0541465363985,"htebayesian.tau100","bayesian","MD",7
"457",457,"CD000371",0.0932516396198319,0.943258635287047,-1.74414446037872,1.941262724536,3.68540718491472,0.667909362962402,-3.78193173075585,11.4541460329258,7.5638634615117,0.14878638504093,0.477580112304627,0.29757277008186,"htebayesian.tau100","bayesian","MD",8
"458",458,"CD008823",-3.95384620172329,0.678887873281606,-5.29707512382603,-2.630751841006,2.66632328282003,5.70159268970866,-300.253503855585,21.7578214409435,600.50700771117,47.9691828151839,1.37838278415689,95.9383656303678,"htebayesian.tau100","bayesian","MD",73
"459",459,"CD008823",-1.84881090376135,0.405441236993378,-2.63325615730494,-1.05574761791221,1.57750853939273,3.2868072236338,-142.993826285686,31.2020666253553,285.987652571373,26.3428410096369,2.06824261784594,52.6856820192738,"htebayesian.tau100","bayesian","MD",69
"460",460,"CD008823",-2.78173746108727,0.835916440198986,-4.4299751760404,-1.12249604218631,3.30747913385409,4.09922282119004,-76.8362799363357,9.18167558710485,153.672559872671,20.0041557764696,0.553570068648528,40.0083115529391,"htebayesian.tau100","bayesian","MD",26
"461",461,"CD008823",-4.77559359417273,1.38640100618905,-7.50649750794451,-2.02071065718278,5.48578685076173,4.8875729101224,-68.7792689197657,3.67495967029237,137.558537839531,16.9171674268442,0.50753287406855,33.8343348536884,"htebayesian.tau100","bayesian","MD",14
"462",462,"CD008823",-3.51345647239292,1.04836594043714,-5.58878240980023,-1.45195084904051,4.13683156075972,6.05947975123599,-127.856780057449,9.9372217465723,255.713560114898,34.8494002723623,0.639038290240346,69.6988005447245,"htebayesian.tau100","bayesian","MD",35
"463",463,"CD008823",-4.14218086542279,1.30996918349537,-6.74917266971793,-1.60200565130157,5.14716701841636,6.18083360169923,-103.754042840589,8.19698163854161,207.508085681178,29.051456123366,1.12585536334258,58.102912246732,"htebayesian.tau100","bayesian","MD",24
"464",464,"CD008823",-2.98193891106718,1.00347499713689,-4.98049547921576,-0.96342039760482,4.01707508161094,3.45682833408763,-44.3715721383752,5.37168822895987,88.7431442767503,11.8878865423924,0.72295857010359,23.7757730847848,"htebayesian.tau100","bayesian","MD",14
"465",465,"CD008823",-1.67486556220533,0.650149503197801,-2.95945824760829,-0.392141070893258,2.56731717671503,3.53107299053686,-59.843864368891,12.5682503356822,119.687728737782,19.1595573810615,0.653487318249822,38.3191147621231,"htebayesian.tau100","bayesian","MD",32
